cc_number|cc_expiry|cc_ccv|cc_card_type|client_id|token
6011871896942610|Maestro|139|Platinum|fe295586-219c-44fb-8bc4-c1d7a02246b4|c6fb27ac37126cafbccacfe4ab513a861f9fedc8144fe709dcef5dc78d193136
213152999550579|JCB 15 digit|3722|Gold|03ba3d35-14b3-42ed-97d1-d66d55ce384b|03e0c1ca014110d2838b0ac5fbd7ddaf8e6da87f53be2522a638aad4b9d1a722
3509101679550117|Mastercard|8071|Gold|5ce62dfd-3dfd-4801-8f98-53ac22c6a211|193d92b7fc759548b54db37131d96636559662b0528d05b46904fec9dbd42369
2255389029253031|Diners Club / Carte Blanche|452|Gold|33ef3ec6-e21c-446e-bea3-48e965a965b7|6f03791c55093f4dc57197a7824e56844433055dec2bd5c68b8b2ba2273ad19a
347435478940604|VISA 19 digit|151|Gold|4a4060bb-fe87-47c2-a9cc-60508c38f1bd|c0b9805482272d7fb7658997d4dbd9f43bdabec8609bde8025e78cb02001f446
4205315412969625|American Express|241|Platinum|1ae257f3-61cb-4d0d-bf6f-74909b6f5da3|9f6817655c3157371c8b3b1ea724b39b492979ef970108ebee96377f5f1a51ce
4236676714997|Maestro|142|Platinum|da22fb88-6465-480e-aa52-1ba41f035195|572b4b574bd7823c265556a3afa9d84c949cc0d08ad60e355613f816107e9abd
2279793621389543|Discover|015|Classic|50d81e4c-3f46-4404-852e-f2da0b522056|af83482786d839f716e0c85b7b4d14f66f6f4e55daa043ee1b6a1c3aadb244fb
3504480040260928|Discover|691|Classic|9e2f23b3-84cc-43e6-8f71-6195691a0f92|d748e71fc2453c7f3b7754da0bf922af1bd949eed5cec7c2ecf2888ca7974ff9
4752660042229|Discover|036|Gold|fed6f98b-0958-4990-a21a-829bf7f8a59a|849ecbb37c23a92b43c824fb341caca9911ddfcd134d3f2ada0c1a7d23ebb9d7
30514936470412|JCB 16 digit|274|Gold|98f6c318-0df7-4120-b00f-8413eee78d56|11688d908fb1d1a4c4fc6260c3b62b3a529101c0a9f54abfe3ec6ef0f9aa919f
4323874336854|Diners Club / Carte Blanche|749|Platinum|14e1f697-2d87-4750-97df-f3e0194ef33f|6ca9787cdde1905468a0cfe82aa704a8504f4eb53a6b12580ac4eaf8838e3845
377577558150498|Mastercard|747|Platinum|5d501244-42b9-4883-bb4b-a7186d3743d8|cbfce54c63bbd5535d6ad1c7abe727066a54acaa0e694683aac1a6d90782d0ed
3527608528148453|VISA 16 digit|448|Classic|3063131f-1998-4781-a087-4fe968eaabc5|c754373eabfb19801387c4abe5f6b91a3207d08cd0925bb46373a36ce12d79e1
3585645446844010|American Express|878|Classic|92e099e3-8e88-4af7-9218-20cd08fdc38a|f3d293d7c4a9e3398c03ce1ca4672121c0f686cec0a71ae378724b767a527df1
4321004742210160|American Express|159|Gold|5251ace4-141a-4f99-b8f7-922908a5dd55|3f5379ea316b17475896b3c82fa00581dc419ac6306bc255f4c2803aefd94a85
377516769606096|Discover|581|Gold|6feaf88d-5f5f-4439-b2ed-0e7c8d2de2e4|5bfb312b178e07721db71e32176f63fb27a628a89303492482b94fc2eccb86db
4211146973416|Discover|935|Platinum|7a2d441c-c144-43bc-92e2-c1f6d4ddd74f|3a402ddd5098c8b52555e434d829a518e60bee604f6ccc4dda20a60f69732ec9
180039130476021|JCB 16 digit|521|Classic|aae63569-917d-4a0a-89c7-71562715a1ab|0d50397ab201db63d02eb4f16541fe2a119447ea3360b2133a24abe0215a2f86
30316884504592|Maestro|304|Gold|76961d6e-0e1c-43ac-afbc-5a9c91290df1|7a0c94d51d52cb9d0736bad8e8a6e87b65c02ae1050d201c388648179326d28f
4050115178983893|VISA 19 digit|634|Platinum|f91dee28-6e83-4648-982e-a06861d9c76c|331d33edd87c5acbc72f6789eea74b788d53c278383f435bad23d3ac58a08f75
4682540812071|VISA 16 digit|547|Platinum|755c50d6-e5ef-4105-8243-939e5262e713|8d972043957dff24046a8e57454af84a5224ae6098eddc01c5c5c57ac3b2bdf0
180019549067041|VISA 13 digit|040|Classic|ccbaa89f-8ac1-4ca4-b670-ec9d245fffb2|b4a1eafe5c49248cf372c68ee0d636f2b81a03de3599b631c58800cb5894f77f
4618911853222994134|VISA 19 digit|909|Classic|92af66f1-e82d-42b7-a138-ec8d6b4990cf|5c8ed2ffff430c6512e67652c79615a1d81838d673c2e1f0e873b93f96fa5cb9
348429423545567|JCB 16 digit|966|Platinum|a469c56b-f09d-43d9-ba0c-f2ae60e5eab2|f9126a26a6494a37f9d4a11c85c56507c59d9ba3558a5545339279ff6a3bba63
6517872110004434|JCB 15 digit|832|Gold|da711c8a-694e-4827-8829-879b661edd0e|08515c038889eb8239d0b3411445ffeb7cf515bb4f56cc33cf8ef86b52b34c42
6011127289033586|VISA 19 digit|956|Classic|87615e2a-0b1e-454f-84b2-cab342cc4548|daa3d0abd9d3687bca2e76930fe7782872b8e9ec30afb55245369505e047f051
4702606652412129150|VISA 19 digit|417|Gold|5d0cbcf1-e787-43dd-acb3-783ee1c265ea|41741ffb372c8c6c2d5b5f6abfc8e1ba014b69e571df83035063a489ab1f03d1
3502083862122770|JCB 15 digit|697|Gold|4247148c-5cb1-4175-a1fc-99eedf83caef|131337ea771b9da86e6ece56865507d50b0848e332c0ffbd1a4c38ad6734cd93
180062055865135|VISA 19 digit|945|Classic|58c21601-50fe-4e04-8c6b-efcbceb8c120|e6ea9a4f1d781bfb08a359a93586af410e6682a25c83ac5221143fc0a454395c
38798326779662|VISA 19 digit|931|Gold|73fc5968-1a29-4fbe-90a4-9e009bd1726f|2e4ac509de967c61c7342c28896ae9796df917ef23b2828b4ca51cc1b26dabca
2300818383627120|VISA 13 digit|3603|Platinum|917f0297-27b8-40cc-a4ae-a47ad0dacc6d|3285e861c4e5aba06b3e237269c5040077e18c268339e0978e4c8ce27a145c22
4581006822525230|Diners Club / Carte Blanche|043|Classic|07a00c37-9798-431a-ac3d-aa4a393f0365|3b4ff25669b69648829fbe433eb606ce9a461241e38066b0a6e23fb643249fff
3595197119273414|VISA 16 digit|127|Platinum|94919c95-18f8-4859-bc26-cda6d91f5831|c07bd6330e911098640cf02408624af83e9f250ec3aac40c7e41f411425d42e3
3529348783119646|VISA 13 digit|847|Gold|721f89f5-a3b3-4337-9da2-3014e66b549c|adc5737b25c299719045d44b23d800744e5ce3f983bae569f368ae4a39561dbf
30323706268943|Diners Club / Carte Blanche|592|Classic|0d2ad79d-0167-4f81-be89-6e2aa2e8da0c|b14c41c7cc513ce80945679773bafdde015a1707832d389d1b0f5909a769229a
4716102605340984|American Express|640|Gold|1a46593e-58b1-4d7c-9288-ac7b032cf783|5c8280475583dd760927c6f6bc2b56683248da1af2c09b593f5d8f009172f004
3593179092568764|JCB 15 digit|181|Platinum|f5dd2866-9302-4883-8214-317ddffd2bf7|35a8d5a691fd6058f99447a15c3fd59627345e11ff084ea90c70fbc8a65e321c
180047843009005|Mastercard|151|Gold|c8f0799e-5d08-439f-9aa3-f2961808c534|5e528fa6eebd93500b314128da444e031464162b32b22b4bd18fa6d611f46310
4191307790223|American Express|773|Classic|fc98bf48-eb00-422a-9cec-7911a47b9ebb|c0c10f837a97e2dd18fdcfd061a7854774f9dbe324562da5d9ae35a3f03e3461
4624836868062004984|JCB 16 digit|617|Classic|2bbc7cdc-7adb-4326-9bad-11e853d9a534|a6ff63ce982d304cc96e60cccd0f02115ff083c983a16b5c50006a8c1f13f50c
3511268853680220|JCB 15 digit|468|Classic|9543c31e-451b-4f3e-a718-4c7b08ac84d4|156edd7fbcb1cfa7bdbc0cc715233409c598e8c0870dc99574f2f034b5a35d65
6011391622268297|VISA 16 digit|103|Gold|d57f770d-799e-463b-9ec2-0bfca6c7c3ee|6d3f77dd4c1ee6bb204fe772603176550a0ea39514d3f0d4746ee30b2b482fa8
4475698043515997|Maestro|947|Gold|e18c73e5-30ee-485d-aa92-77f10ad581c8|854d519e1e1cbb4dc074c483ac8300d712201884626308ce527e898999eab5e5
180060964562678|JCB 15 digit|760|Classic|c755959c-f91d-448b-896b-399e9cb4acca|c5319a1ba11d9a173ce038f38bab516eefbd901b82e8ae0e613aa71b6cbb103f
4745363706462|VISA 16 digit|858|Classic|30ee004a-1cb6-437f-8c49-8def3a2bb6a8|db4522a0191d3da26ef0acee7a0517351f8931dd842cb61d5891b17ad1c77320
2275424513793410|VISA 19 digit|195|Platinum|851442b3-4e4b-4b4f-bc34-8aec571fd3a4|a3900a38279f60ff5146146b6256d47173965c7a5636fb3fd10084e0a646d29a
4806518688946|Maestro|079|Classic|df6e97d9-95ff-4254-a40c-64266ea49901|7fc9cae200a1693fd33de8a7b41f7baf701acdc5d04e9e324a36b98ff54d482d
30412499518232|JCB 16 digit|136|Platinum|12c9560f-880c-42d4-bdbc-68c5adbf3f41|7d5f7f1fbb63a0126b1addb6acb3d7a00afd17d23f45f215ca21923f88b559f2
4789746696836272805|VISA 16 digit|450|Platinum|5a02f7e9-fa83-4f15-abd1-d93b857e6942|0632fa104a275e3177f0a36b65b77dfea0a23df761c17bcbcdbe046a8c58fd78
4710779747103794447|Mastercard|647|Platinum|1b439b13-45ac-4a09-a625-483dbfa90d25|a6d239b5986cf969b2d3a8502ec7b250dfd5d0df84e7d86fd5e95380db9b56b9
3510617056552464|VISA 13 digit|380|Classic|fb5b8176-fa17-42be-9a82-686934d146ff|6cf247c298b9a6a63218329ae08ea86dd44326137cf814c00d441e396edd7a5a
3543507946691682|Discover|2611|Classic|d42e745d-27b0-4e4d-b011-671cef5d380d|2b15dcaf2fe746bc6b753a1f021f97db790e834e8b5eb35261f83399eedc42f7
571814683553|American Express|932|Classic|14b7d44e-94ca-4eaf-a733-78600fe9470a|5d1637a5ff2112f6850d4fddc382fb4d491f4beafdbe1e37de336d16fab4f0da
2249542303382673|Mastercard|627|Gold|6434711a-62ba-48d6-8203-9e7d2ad2e2f2|469f9a6060c9027905b84246dce4403bb54bd01842bd98c7b01fa6d181ae1444
180058228508214|American Express|722|Gold|b9fe4d03-5f9c-4f8b-93e2-c8327c74f49a|bdce204a93608827380e1245b088f9e884b45a9f77afad934bb507845bb7ec57
30540070726327|VISA 19 digit|749|Platinum|ee5f413e-e80e-4753-b644-07f76518007f|e52441ffb31b84868536fc387210e4f3bc1902846351c54e01d9e24364954d35
4630881324497174|Discover|656|Classic|b53de7b9-7e47-4f54-bb85-853358e6a7aa|cc9d2d3c6626d78a06b4bdeb60fbc110dd6c2533d33b395352f14330fe127ce4
4294023844406800|VISA 19 digit|805|Gold|8dc98a77-1591-43fd-b5c7-115a654fdfbf|13d87bf21fa860a6c156c626bdebb5115c211d06268a66eec4b6362b89ba5974
4338716134578430|JCB 16 digit|963|Classic|b3a06b0f-e1d3-4b65-8f20-609ecab0a80b|1cc8edbedc541c134d13dc0207d8fab83ee84228dd71905cbf4242757415d589
5343072636496683|JCB 15 digit|128|Gold|aa4b4ba0-0ca2-4661-9927-2b4d515e97dd|23f1a5f9d4866fc49f0a3b58234b0a94186cf8b6bc3ebe8bd7b6a63fb4c4cd2d
4935230769179|JCB 16 digit|269|Platinum|1be470f7-d18c-416a-aa6d-e8af65444a93|2ee4259906b18591f5788c9b4943cbd4fc57e5b5348be4e479b94f18ff7f3cc0
060417254921|JCB 16 digit|2587|Classic|1a252de7-5d5b-4c08-9c38-eef6fca489d2|284826ff30c793677fb79d5dc31a0ee042954eff5828dfe90bf67b7825dac199
4518438668769903|JCB 16 digit|726|Classic|0d429c6b-17a3-4251-87a1-7c41373533ef|e3314e0fa590c00bc8f6545729dc9dd5dd6768a42ad18174ff22e990b19cf5cf
4645069982075325|JCB 15 digit|083|Gold|1f3bc550-9bc8-4333-bd60-39cf077530e9|e7fbd35cc1bc6cca13446fd53343d916418149cc37730333b9500134708d3597
3537617594597509|American Express|781|Classic|3dd6a47a-1a77-4ca1-aeb9-cfec59d8966e|f14127ecbaa9c8565078ebee7679aefe6df7ad99e36d3a1dea26fb4f4067230d
4505533576256|American Express|699|Classic|01a48557-c513-4f91-a4c5-60a852d32f83|6f7bbb379758013111964622044f8b06f31b4b7d86cd59ebc860a86cf367e35c
2440957042687744|JCB 15 digit|517|Classic|ec6b9518-729a-4baa-a8e9-2539f6196a31|187931a6da4f06b77508069a01f28a56fe148320e191b69f8f269e982f073798
180045281876935|Discover|893|Gold|4f790501-b4c7-4477-a46b-90ff913f8204|e870b3e17b714ec87f9060e8f5844d6c59707617c3e44f3b2442e4a2676d2092
3557001957598187|VISA 16 digit|465|Gold|dee5ce38-baf9-4000-9b53-1cbcec9d70b7|34f0ff96f183136ce2b8a34f958ddcc307587d28499d4e493a42d502c5140a79
342471090593336|JCB 15 digit|645|Classic|4cc2f9ef-6dad-409f-9830-9f937aef40fe|781cdfff6f34af0826b392569da7e32f1b8abd6b52f50c972d08dbe541431a8d
3564048537102239|VISA 19 digit|961|Gold|8d36708d-ce9d-4030-84a6-04042ae00900|212189b4c9dcff0eb26e66986f7bab33657e0b2ced503cdd5f4585d4b6b07aef
30233876012387|VISA 13 digit|917|Gold|7ae30bc8-805b-423b-9fac-dcd33df63700|84732ab9bcf3df0cdc0bc254d157ca0dd216d5785eab94a05964fa0a942d9694
4954973739729|Maestro|047|Gold|40ea16e0-20fe-4edb-a1a9-1de04eaad7f7|df414c75586bf365f7f8515efb59981492d3a232429dd2e6faac3fc35c72df95
4687396257782194664|VISA 13 digit|548|Gold|5157d946-86b9-4922-8120-44059b951c87|f41e2bbbec8d44688c000f22b03a5ee1e3528a4a25d72aefcfe5c342da5b67b8
3599931234197702|VISA 16 digit|850|Gold|61d1242a-f10f-44f9-b7af-932590819d41|d4f7b4997c3101130d00b90ee0ff3db67786c3962e436729605d164e17408cdd
342055061164373|Mastercard|904|Gold|fba6a8d6-6d25-4e78-b0da-f87319c060cb|8a01a36d53fb47d699f321b77cc356d1e2de0ca7fcaf5f1fd5cb94f6a2010154
3523142611645005|VISA 16 digit|906|Platinum|a84d14ce-8932-4d37-ab9c-3d385ee3e802|f91b5a2c484ee973b3999a96fecdd77b33024556a21e41dadeedecf47842c23c
2710627909642818|Diners Club / Carte Blanche|909|Classic|0739a511-2305-43d8-9b4f-81c1c3b66408|ae8488d0c45363534416e2c9f1707e469af15a9778823acf1a4282077cabea97
4109245687285|VISA 19 digit|006|Platinum|e380f51f-e4b2-43bf-8541-780a49643a84|6e1e2ba9cd529df1bd5db8dd1403e550b025d6dc860647b3b18763f6a1ef49e4
180034794046764|JCB 15 digit|797|Gold|3cac11e4-0eb8-446e-a915-5402783e134c|74a562869e06fcae119290a843d79a947338317852c71e72aa77d17f69a5dc17
2541693302006451|Diners Club / Carte Blanche|783|Platinum|4aaeedd1-5459-4ab4-bb78-6cf0825de9cb|11a01214d1e9bafba5cc6b4cce5106b36849aaaab280008568c806b943aad0da
213132194447383|Mastercard|872|Platinum|f4514ce3-6527-45f0-adf9-e123e39e039a|e701e47f6128564be61b3bc4cde720bac6ea55eae1cbf1714646016535d7617c
6011794725769717|Discover|556|Classic|3c472b5a-361b-4afa-8648-4aa90195e881|e208c9fbb90ac7e737493f801b7f6669adb820a512b2f4ec2cf74e821cbf9e3d
348713252030019|JCB 16 digit|1091|Classic|6ff0e0fe-558f-4f1f-b0c6-7d9093961a3a|e2fcc029a10754321ff0b414a1257718fd138ad7928319203edac257a36d7972
4290671745554161|JCB 16 digit|8076|Gold|6cb56213-f054-4a5b-8695-e2cf1da6a7a9|2054dec8701417f992253f7a058d2668e683c991cb38768b4f11627878e9c4e3
4627590992165246|JCB 16 digit|482|Gold|78d26384-3d92-4f77-8632-0f39ea12f8b6|f10a08e231731a8a516c940431508abe69c7534b180fe6f0d399ed0c0610f07d
6574889907052707|Discover|962|Gold|e9162fe9-af58-4022-a550-2e0d83961bb6|91911cf85d1b86e67de0bb1c08e23ef9b00a6ff5840ae8c94f9848292dcbf0a3
343452199278234|VISA 16 digit|548|Gold|1c94eb29-5650-4551-bb85-af832c07195a|b4c340353166909820026a08425292d73eea23cc261f263fdecfc4cf0fe40256
3506593958382522|VISA 13 digit|879|Platinum|d8f3b8c4-6411-4e3a-a2c1-9468b876fd64|a8c0de3a742df90425a4883880f13e041bfef57a94bdb1b7f17d53bbe162f926
3518251872261639|Discover|811|Platinum|44040b5f-f91f-424d-8c4e-d8421e581f57|103e55b716fe87bd943772661fba72f2f2973ca664b936da7b193f666d1a68d6
372458431252188|JCB 16 digit|887|Platinum|c4d3423b-d8b1-49c4-8360-15f27f99540c|f594c6caed5710b7f331370788c2ba900ea694bd8a32baa3e31e716fead59d50
4820814815577560323|American Express|215|Platinum|e636a33b-f4b2-47c7-8ab8-63efbfd339b1|db6318e7b6ebcb197b6e5bf35afd9ed4172f1011464044d4c87f63abcd6399ea
30303592866711|Diners Club / Carte Blanche|659|Classic|e14f248d-69a5-44b6-a3f9-6331f717f428|31b58216f316f8cad39266ea644472e00bdf2d87dadbaefd4dd6d90a880bb0bc
180030578952839|Diners Club / Carte Blanche|950|Gold|3363a858-c3d1-4f10-ba1d-e61e6d2746ad|92c7a7745fbcbcf21fbbbfc2881b464b02ced0d4944739ea7b692756bf11d691
6511560272348469|JCB 16 digit|043|Classic|b1194ffe-ca46-4726-b8c1-5292dff5ed89|4eac7d37304b7100b829eedd6fbd02cdd1515e1c99e9d586ce66bd53d85a127f
30573915493084|JCB 15 digit|858|Gold|dccbe547-9272-492a-b5bd-b74a33f8987b|ccb5f1da0a87de4f74118e41e795313b9ef7c9f6d7eb470cada6d5286dc06329
4193822544244721280|JCB 16 digit|948|Platinum|1f765c5b-7d9c-4fb7-a62c-c4870c8e4af3|85e85db01200fb602b2edfdca5c2d30ef9baa2bbe225876dd2e81eb3e53148b9
4507372590613926|VISA 16 digit|866|Platinum|15bc370c-c8ac-40e8-ba6e-367b596ed7ff|75caefd34241f62c4942283743e7a4b32687d7470a3826a805da9bed53710318
4096387040321582614|JCB 16 digit|053|Gold|0f292d60-9ddb-41e4-9200-8b33bb4d599b|ca93d16c2c2b081c85ac7e9b80cf14047d0c630261403d28263fa760dd7fac21
4664224977862869698|JCB 16 digit|8237|Platinum|06fde1e1-6a1d-4301-8766-e422920cedbd|7f282680e2c87e7c24550f2bc5cd7da626b7e2a2262ef0fa22922bfa649dfc5f
344288727667962|American Express|3177|Gold|114b8f97-77b8-4048-b096-e944cc39d1a3|d75f7d329b586c4a2b08ae08ca590896e71d817b4f5ecdd9df1d252d2598582f
6011581743483680|Mastercard|532|Platinum|9474bcc2-81e1-4cc8-949c-146ce1ee9385|78704281c0fb95a13e650752061c1c91b02d12c16128bd3c644e63a2af2fb55c
502071507870|VISA 13 digit|170|Classic|874b696f-bdd4-4477-86f4-37b8f4e44e87|82b93f4b679025ec91e41eb37b36a7748c6c52ba9428dac903f8d79f129fb501
571907348536|JCB 16 digit|239|Classic|4d1c78c3-aced-4558-bc18-7f5e2130ac81|3b9b2bb2710c5006a7d6891368bed7f101d0ba69a30a00cc2a9806a8da7d50bc
180051892565974|JCB 16 digit|623|Classic|8b4a39e3-fe17-4059-978b-cc36effcd811|9f3fcc0de25b53f527944d1977502e5d14b464e7cd9e1594ac5341c62f086501
2684137774540016|VISA 13 digit|4359|Platinum|6e62bef3-5057-411c-9075-e674996c7616|82a885e3c708460f9c9cd1e0960a48b5554f17019544a20de39a1f69ed8c3977
4734921169317676|VISA 16 digit|597|Classic|2e52ecc7-d0c7-42a0-b851-8c720983f30c|6fc0a828839e94061d9f4551bb93d6dbacb80f0363f901c0a3c3fb975066dc7a
30578732578330|Mastercard|851|Classic|708c850a-10e4-46f8-848a-9f9be1b82d30|cbef511d8d12f28b3422071c1efec2962ec97690c8a0e144d08a080e7c35fc62
4459228354563|VISA 16 digit|821|Classic|f54ac556-a78b-475f-9cea-fda57ec6afdb|5643811eb28172e456f85d7384c37a4193091043cb2180dc71259198198e352e
3569848901839315|VISA 19 digit|964|Platinum|e16e990e-4904-4875-81ce-1bbf3bea34b0|7a2645819d7d0cbf32dff96fe8577e07819556693dedf7efcfdb29662d608a1b
3592768858016025|JCB 16 digit|594|Gold|9a7078e0-0295-4431-9240-23cd91cc27f2|16c684de884363ea9d5df5b8477729e661fd15681e3f8878a17259e5f56fe950
4177296403241|VISA 13 digit|295|Platinum|465c79fa-48b7-420b-8eff-4692d5ac0c12|9ea0286feff973c88eb7f4f8ed4d8bf574649d8a5a2360e9c57fa47a6f90d719
583199453312|Mastercard|186|Platinum|ce2cc008-82bb-4ae8-8cf9-51138d947156|bddf93648743d3b2216d488c0dd77af3a2b8a37fe6fb452180b1925cdf137963
5498037996902532|JCB 16 digit|427|Classic|ece683ff-7f57-4524-8425-a26e7bad9c9e|6b88449f7ae16d844364141c861f5e98f0e355c74c1f9756d1f438807b763b92
4605904206050548|JCB 15 digit|868|Platinum|2477cec1-b41e-41d7-a61f-a5b61c080494|6fc49ed8abeb7d9a0b9ff31acca78e7af5f1e94b688ad966a41ceec0a9a9649f
4230234151164|Discover|1580|Platinum|b00605a3-dddd-4e71-9959-6fc7062a399a|7e53f719acac82461060fb98222dc08b39ee2bd4b067015a4526818fd22977a3
6536698021702569|VISA 13 digit|886|Classic|58b0b6ec-9c2e-4ae3-846a-8aa2dbdb7247|19c90e0fe6fc12dc536bf9e222b259c598a97c097e419e6c0cb6573358d475ed
340382357750596|VISA 16 digit|562|Gold|ca5d493f-51ea-4aec-ad64-cc9a206f7ac0|66a17f9243ea773258b56e236f1054a39a7828051efd597fec223c501eb7973e
2710610168794355|Discover|7827|Classic|4158593d-b744-457f-b77f-e32abe743a90|349522cb8a2ffe03222da6ca6694004d306135ad8e19674d32da54f99f018f48
501820609912|Discover|1032|Platinum|8b494fcf-7a99-4ff2-811a-a95128491eb8|18646f0d7a022fede0f45770020e10f2949fd0a432b7ab303965035651cc47b9
4646211220288745|VISA 19 digit|784|Classic|45ccc4c4-30fb-4031-9ab4-dfe0d7bf6d3c|8f9fd363460ede2875dd0384a43cf3ef1fbac06b126df479ac8f6f8acf27533b
4495605137890|JCB 16 digit|506|Platinum|d03e0a22-fe5d-43ad-9505-9e2512458bd5|a0d56e21f6713b28b8176d28a5ba2bca6f86dd141cdad72bd4447c4a1772bf57
2228769644917553|VISA 13 digit|890|Gold|830e063f-1658-4e35-936c-b8fb3e19c53b|249f6f81e0d8883d0cdc2c776a20657bf57ce59012db7d81b24b5d0ca9fb9445
3576294260120701|JCB 16 digit|621|Classic|c3a240cb-ab86-4b6d-a5a4-617964671e48|3a0b4a38b82fb1b77d5fac8b3b68440663ac64834cd9765ade5a4ec56fc4869f
30371112152086|Mastercard|574|Platinum|39c8819b-dd61-48b8-849e-2d60a345c1de|ce0e71e421dac65eebd6da5a82acfeaa0c1e76cf13cee9e4ff5a40b758e6b440
4180494692591851|VISA 19 digit|281|Classic|86909ba0-eb02-4e39-ae3d-847813fed500|b39e222e94bd7f42bf3a40f9ebc64717434569a9c17c5b473fdec05941a82142
4559884939983791|VISA 19 digit|092|Platinum|9da764b7-6dc5-4860-9d19-db9e5e1e95e2|c2bf84a98285bd4225afb528e91c2169eac161134f50b9c15aaba415abd55eb9
30595230446257|JCB 16 digit|969|Platinum|6be196db-8353-409e-b666-5e1d8681e7f6|03ce0c0527071e27cb023146f2497954e12eb0c787520546e5bab6fe2a2d117c
2222067345263047|JCB 16 digit|667|Classic|b2833de7-607f-4646-bdf4-a776b1a3e542|d0eded40a1186b3d75ca7c47a2d871476fd7c39f3172a16d465091a9e9740216
4366068434853780287|Discover|084|Platinum|99d7f7b8-7e4c-4834-8b12-157e8506dc1e|7bc47c68a796278b8da5e14acf6d21cdfd8f50a1fa2d8bb5fa8e548ca16374d8
4417419712207068|VISA 16 digit|759|Classic|eda261c8-1937-4534-8380-1eafc13470bd|cec729a0e530711813d61d7f815b743491da84cd35e9a12bf244c99807241b3f
3564693703455323|VISA 16 digit|340|Platinum|38995fa1-d595-4de7-b462-9c1357b634b9|86e1af8cbcdafb8b7d84bbca634d477a9a1a00bf81fde1d824b79d30a867cd0a
349508911323659|Diners Club / Carte Blanche|974|Platinum|87944be3-1e27-4386-b2db-9188a7fac9e9|eceb3bd6b9dc08a6dec0afe6291d81d088c380d9f35b89f9e4039371d134ef5e
560957920641|JCB 16 digit|459|Gold|5fcdde0d-b394-4959-a666-f544ffab9570|720b04cc3f212255d3868b792e277ab1a33cc8f6f8c743dce92f402e838c5212
503877324932|Maestro|792|Classic|bf653b4c-bc50-451f-9128-448d9d54aaa7|e28aaa48be69b321761186fbf8e00454ffa4944cf89cce1250848c22f97fd614
4186573070745965205|VISA 19 digit|548|Gold|d5c9ff09-8881-418c-8044-db1b562f6f83|485beee14b2dc00103ab34e2c2db9e5be6e60e7990c33af611757bd700b470bf
4133113263387618|JCB 16 digit|215|Platinum|795ad64f-2279-453e-9aba-73c3ec0d24e3|d7eda9e6b749cebb422b924ff936314b78696e30edd20022612a801cbaa512fc
38812030919041|Mastercard|519|Platinum|7ddcb24b-48c2-42ba-bfa6-9a4c7c8cc44f|cd2f24a4fff1fdc99c7fd135f6d570baac4a1270bbe0d736c1b9518f3c858fd9
213149204159097|JCB 16 digit|611|Classic|b6e9b93a-0a38-4dc2-97d1-e73a974944e4|0c62df529dd1439c69b30653d5ffc3ab88322f2b5c9db2c3cdb15952094ac815
4428875542209425|VISA 16 digit|956|Platinum|c3d0f0c6-19d3-49dc-95af-ae41f32a6783|4b0b1cb716859ab23fb9219706a622a4265885e33453522199adfe9cdb46e99a
2289020710184793|Mastercard|6488|Platinum|271f0493-3db6-4852-9a89-309fc24ee24e|4b2ebec98100b928acc628ed813bf0f82b32851165efbd6ebad2ec3e96c34cfc
213153938551470|Maestro|426|Classic|9dd0ef6d-5982-4581-93b3-f7a0dedf049a|9f7fb588a1fc927378524b0f1171b8b8a36d11d9851b2f217b34c66a8b0e64b1
349133741876642|VISA 19 digit|5824|Classic|512a080e-f199-45a5-9e2a-278cb4ea133d|caca0b10e7072e71018efb26663b06974a121d4ed9173b889c0cdc0d01877035
2276861734641044|Maestro|5221|Classic|5d484478-6d89-44c0-a6f4-cb38150d13b2|c1321c8f39753da0328a8a4e0d8eb791570d3d412db10fb902d515412e0e6eba
630433308552|Diners Club / Carte Blanche|671|Classic|e4a8fffd-91c4-42aa-80c5-78b18d2eebe5|0aba2a00a94c9bf8eaf13d0176c1e50809927024901af80a3227d77ec7424b91
3547235005840810|Mastercard|869|Platinum|d97e746a-8017-47b2-8f5b-ff1f563b171e|573519f634ce2bf6c3dcc3597451c04bd32ef8284b0154ab9204b63b2e71733a
4311464097598|VISA 16 digit|090|Platinum|8269862e-ddad-442a-ba66-31bbe696f7bc|7b176337ac10cd190318ddaa946f1feaa32772746fa31cb9b4f27bfcc3ed4aed
4568572011417965|Discover|7121|Gold|67c3326a-2ad1-4b63-8f63-ab878e32d224|be2f38ea0f746565bf75c142ba97db28267e7964d139ae235b578b44b4ca31b3
4239891068646683|VISA 16 digit|432|Platinum|709f9674-1e4c-4829-978e-19022685ca31|6133a0086845258830319d61f279d24be9ea8ab8732db207f6213d236cf4c2f0
180082657540316|JCB 16 digit|6443|Classic|59c499ce-9977-4c8e-a0ed-aa464ea6ab7a|f2daad534f4bea54deec66938cfdb9fb08b13ef52ba68227a94f6806cca08f16
343549832090494|VISA 16 digit|9545|Classic|26f23f71-531d-4087-ad24-ad7eb7728e80|0ac7ff0a6fa9b7f767ffbac774243d236a89c43d3f5f98899d14b48ce51b561d
213123036018110|VISA 16 digit|668|Platinum|f08f4a30-8e8a-462b-95f1-b72f43c4278f|a6a65bf2e09b0a553173e917ee8fea5efef6f8a46d2f9f1077e10051eb9c6797
213132964912343|Diners Club / Carte Blanche|386|Gold|d6ec873f-e367-4d8b-8727-53d4a8b2c962|09dc9dbb3c4bbec0ec88a22163d5ba641813ef0befdd3b62dbc63f7ef5908d97
